n,q,width,depth,tc,td,h,cnot
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,742,355,111,122,703
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,962,455,143,156,903
10,9,20,962,455,143,156,903
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,989,476,152,162,924
10,9,20,989,476,152,162,924
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,962,455,143,156,903
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,927,441,141,150,861
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,989,476,152,162,924
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,732,348,108,120,696
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,989,476,152,162,924
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,962,455,143,156,903
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,742,355,111,122,703
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,680,320,100,110,640
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,962,455,143,156,903
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,962,455,143,156,903
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,962,455,143,156,903
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,18,732,348,108,120,696
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,900,420,132,144,840
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,989,476,152,162,924
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,18,732,348,108,120,696
10,9,20,979,469,149,160,917
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,18,732,348,108,120,696
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,18,732,348,108,120,696
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,18,732,348,108,120,696
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,952,448,140,154,896
10,9,20,900,420,132,144,840
10,9,20,962,455,143,156,903
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,979,469,149,160,917
10,9,18,759,369,117,126,717
10,9,20,979,469,149,160,917
10,9,20,952,448,140,154,896
10,9,20,979,469,149,160,917
10,9,20,989,476,152,162,924
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,20,952,448,140,154,896
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1175,553,177,188,1085
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1175,553,177,188,1085
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,20,900,420,132,144,840
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,20,952,448,140,154,896
11,10,20,900,420,132,144,840
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1175,553,177,188,1085
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,20,952,448,140,154,896
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1175,553,177,188,1085
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,20,952,448,140,154,896
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1175,553,177,188,1085
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1227,581,185,198,1141
11,10,22,1227,581,185,198,1141
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1175,553,177,188,1085
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,20,952,448,140,154,896
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,20,952,448,140,154,896
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1148,532,168,182,1064
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
11,10,22,1200,560,176,192,1120
